,mass A,,,
t,y,vy,ay,
21.763,,,
21.780,,,
21.797,,,
21.814,-2.890,-0.124,-1.726E-2
21.831,,,
21.848,,,
21.865,,,
21.882,,,
21.900,,,
21.917,,,
21.934,,,
21.951,,,
21.968,,,
21.985,,,
22.002,,,
22.019,,,
22.036,,,
22.053,,,
22.070,,,
22.087,,,
22.104,,,
22.121,,,
22.138,,,
22.155,,,
22.172,,,
22.189,,,
22.206,,,
22.223,,,
22.240,,,
22.257,,,
22.274,,,
22.291,,,
22.309,,,
22.326,,,
22.343,,,
22.360,,,
22.377,,,
22.394,,,
22.411,,,
22.428,,,
22.445,,,
22.462,,,
22.479,,,
22.496,-2.996,-0.167,-3.906E-2
22.513,,,
22.530,,,
22.547,,,
22.564,,,
22.581,,,
22.598,,,
22.615,,,
22.632,,,
22.649,,,
22.666,,,
22.683,,,
22.701,,,
22.718,,,
22.735,,,
22.752,,,
22.769,,,
22.786,,,
22.803,,,
22.820,,,
22.837,,,
22.854,,,
22.871,,,
22.888,,,
22.905,,,
22.922,,,
22.939,,,
22.956,,,
22.973,,,
22.990,,,
23.007,,,
23.024,,,
23.041,,,
23.058,,,
23.075,,,
23.092,,,
23.110,,,
23.127,,,
23.144,,,
23.161,,,
23.178,-3.117,-0.176,8.174E-3
23.195,,,
23.212,,,
23.229,,,
23.246,,,
23.263,,,
23.280,,,
23.297,,,
23.314,,,
23.331,,,
23.348,,,
23.365,,,
23.382,,,
23.399,,,
23.416,,,
23.433,,,
23.450,,,
23.467,,,
23.484,,,
23.501,,,
23.519,,,
23.536,,,
23.553,,,
23.570,,,
23.587,,,
23.604,,,
23.621,,,
23.638,,,
23.655,,,
23.672,,,
23.689,,,
23.706,,,
23.723,,,
23.740,,,
23.757,,,
23.774,,,
23.791,,,
23.808,,,
23.825,,,
23.842,,,
23.859,-3.235,-0.156,3.633E-3
23.876,,,
23.893,,,
23.911,,,
23.928,,,
23.945,,,
23.962,,,
23.979,,,
23.996,,,
24.013,,,
24.030,,,
24.047,,,
24.064,,,
24.081,,,
24.098,,,
24.115,,,
24.132,,,
24.149,,,
24.166,,,
24.183,,,
24.200,,,
24.217,,,
24.234,,,
24.251,,,
24.268,,,
24.285,,,
24.302,,,
24.320,,,
24.337,,,
24.354,,,
24.371,,,
24.388,,,
24.405,,,
24.422,,,
24.439,,,
24.456,,,
24.473,,,
24.490,,,
24.507,,,
24.524,,,
24.541,-3.330,-0.163,-1.907E-2
24.558,,,
24.575,,,
24.592,,,
24.609,,,
24.626,,,
24.643,,,
24.660,,,
24.677,,,
24.694,,,
24.712,,,
24.729,,,
24.746,,,
24.763,,,
24.780,,,
24.797,,,
24.814,,,
24.831,,,
24.848,,,
24.865,,,
24.882,,,
24.899,,,
24.916,,,
24.933,,,
24.950,,,
24.967,,,
24.984,,,
25.001,,,
25.018,,,
25.035,,,
25.052,,,
25.069,,,
25.086,,,
25.103,,,
25.121,,,
25.138,,,
25.155,,,
25.172,,,
25.189,,,
25.206,,,
25.223,-3.457,-0.191,0.000
25.240,,,
25.257,,,
25.274,,,
25.291,,,
25.308,,,
25.325,,,
25.342,,,
25.359,,,
25.376,,,
25.393,,,
25.410,,,
25.427,,,
25.444,,,
25.461,,,
25.478,,,
25.495,,,
25.513,,,
25.530,,,
25.547,,,
25.564,,,
25.581,,,
25.598,,,
25.615,,,
25.632,,,
25.649,,,
25.666,,,
25.683,,,
25.700,,,
25.717,,,
25.734,,,
25.751,,,
25.768,,,
25.785,,,
25.802,,,
25.819,,,
